 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
127.2890625,54.01405378,0.171367144,-0.66339054,2.839464883,20.30406769,8.457133871,77.13464175,0
164.8125,42.70058365,-1.133832564,2.165415938,39.27341137,67.67879574,1.558786707,1.116063263,0
136.4453125,54.86628755,-0.158676799,-0.588693512,1.852842809,17.81416755,11.05802875,127.1433921,0
94.109375,40.963443,0.624452746,1.442020138,2.962374582,20.62252938,8.027972475,69.26416326,0
146.359375,53.17111739,-0.132667539,-0.348909918,1.872909699,16.0611468,11.35297993,140.6967865,0
114.96875,50.33760049,0.282526439,-0.334320061,1.269230769,15.23800333,13.22879459,183.2165772,0
133.359375,43.40700087,-0.112716426,0.39648982,2.530936455,15.3560272,8.365814199,90.16391681,0
105.2734375,50.42300982,0.388639904,0.202566242,1.382107023,12.31092376,13.0983755,210.4337444,0
107.109375,51.8587677,0.336298382,0.113442736,1.951505017,15.735831,10.73582119,131.2784011,0
116.34375,54.80682518,0.052964305,-0.353824516,6.054347826,31.90547635,5.613291888,31.42941364,0
109.1875,48.61451526,0.042333428,-0.21610337,6.872909699,30.51871352,5.1091318,27.40425006,0
96.5234375,35.70472764,0.466437699,2.415077985,2.143812709,18.53824719,9.780697972,102.6307856,0
112.2421875,37.93698437,0.236393985,1.129205746,5.003344482,26.89406921,6.2744555,42.30514533,0
115.53125,50.68698944,0.471545413,0.236561329,0.818561873,11.04867718,16.24119587,301.9880988,0
108.5,52.94085733,0.411376891,-0.269748206,2.214046823,16.90904262,10.20057051,119.4367186,0
111.9765625,46.28587542,0.322924139,0.670501328,0.602842809,9.743892278,20.04389108,454.6529201,0
36.515625,30.75533093,5.538119728,36.61006208,56.81187291,86.6066178,1.174596115,-0.274811991,1
107.625,51.93309999,0.236929563,0.041633213,1.908862876,16.03489782,11.08100178,140.361283,0
111.0703125,33.78335935,0.464626165,2.310879482,1.699832776,12.82051424,11.60922563,171.0234465,0
115.1796875,45.48959936,0.227005884,0.004989592,1.682274247,16.77958786,11.24665884,132.8717857,0
141.515625,50.8865135,0.02532112,-0.492352512,4.030936455,25.45495489,6.942198417,50.65557868,0
109.2109375,39.40210423,0.535127067,1.88769848,2.421404682,19.76106464,9.120967561,87.96243863,0
105.53125,41.07556632,0.393022809,1.622697386,2.640468227,20.07251489,8.755683607,83.0940353,0
120.0859375,47.99007504,0.239797774,0.367708132,1.391304348,12.56524343,12.20138072,185.0718584,0
132.8828125,52.82187359,0.069873335,-0.184289828,4.039297659,27.03115311,6.920466684,48.06288141,0
107.25,45.13105915,0.276571841,0.123001984,4.590301003,26.25201453,6.409415384,43.14983807,0
115.0625,43.61940329,0.205839076,-0.062667506,5.597826087,31.61909527,5.888156882,34.60085283,0
119.84375,44.7870722,0.121752316,0.253787505,6.699832776,32.61059444,5.172561838,26.92770145,0
126.1015625,48.0526794,0.101541994,0.064282271,12.13294314,45.83037161,3.719750809,12.4929915,0
109.96875,49.82828914,0.439041292,0.30331456,2.454013378,15.25832386,9.424439674,109.7626322,0
93.34375,33.83217715,0.625967722,3.415722479,2.29264214,17.68498918,9.522023936,101.5061778,0
101.2890625,35.08675684,0.455185419,2.309512225,2.858695652,17.61975555,8.189531342,80.53724446,0
125.7578125,46.02915959,0.196942099,0.18350691,2.663879599,20.81871263,8.948809134,84.43192006,0
128.5859375,52.23961131,0.043884456,-0.355832277,2.821906355,19.18234683,8.542239759,82.12899452,0
115.625,49.31784667,0.270482191,-0.356831039,3.838628763,19.58819041,7.785787688,74.87378597,0
124.3515625,47.19202625,0.01441657,-0.232644462,2.484949833,21.16965885,9.246777946,88.79233462,0
125.9921875,47.45285425,0.035568578,0.039911213,2.024247492,16.34541186,10.7630817,128.9937506,0
48.3125,31.36148862,3.634014344,18.55715856,85.37123746,86.66999636,0.491667511,-1.207753263,1
110.4375,50.7645838,0.344072924,0.00796516,2.412207358,16.53742542,9.150890609,101.7028361,0
139.8828125,52.3831469,0.017416161,-0.501042619,15.7048495,47.66945493,2.891582343,6.882541416,0
111.140625,43.86676105,0.208456994,0.588207638,1.464046823,14.32031598,11.94749845,156.9475357,0
52.109375,32.66119505,3.699436673,19.73857374,47.09197324,82.48933185,1.406347004,0.331634915,1
117.8828125,36.95238091,0.267715028,2.125310506,2.285117057,12.65042516,10.19964574,154.7027282,0
29.6875,28.96839603,5.489499161,36.46387281,39.9138796,71.53276566,1.760260947,1.856991506,1
116.8984375,55.85777697,0.038477234,-0.254511726,19.46989967,54.20150003,2.669122202,5.689943619,0
130.4765625,48.48082173,-0.019775338,0.020510441,3.241638796,22.7648141,7.998618769,68.19656587,0
122.6015625,46.60360431,0.251392988,0.029800799,1.602006689,14.93415188,10.57917851,125.1344168,0
132.984375,50.88252161,-0.298889535,-0.408539074,4.663043478,28.65445745,6.770395439,47.08818051,0
105.5078125,47.69728702,0.231763463,0.018627137,1.83277592,16.09842623,10.53236966,122.6056314,0
127.40625,51.57207298,-0.162310872,-0.328479672,3.201505017,20.87157012,8.373061214,77.96191952,0
66.0859375,33.80759607,2.382131399,10.54549866,18.16889632,55.74309414,2.993356094,7.536158187,1
15.6171875,42.25335066,4.038129399,15.77168727,101.5827759,63.54623843,0.334481081,-0.55237967,1
18.8515625,27.89995795,6.442400642,45.41388046,154.7968227,67.85918695,-0.349759232,-0.790003375,1
132.0078125,53.25212673,-0.159414305,-0.114662631,1.83277592,13.30578605,13.15687757,214.014235,0
133.3203125,53.5037869,0.147843117,-0.305717836,6.331939799,33.46759052,5.397414284,28.35738253,0
122.96875,45.65374736,0.1694006,0.102856238,2.9590301,22.11631218,8.550819229,77.28608746,0
134.625,38.76028089,0.012806896,0.77002819,34.78929766,68.98783824,1.627871855,0.975553603,0
113.890625,51.04719544,-0.151288644,0.054162984,3.878762542,22.91567756,6.99892263,52.73062847,0
129.65625,45.53731943,0.165755035,0.291996345,2.616220736,15.13039327,8.936049605,103.3686418,0
108.2265625,44.0827019,0.308702725,0.392938968,8.172240803,34.18032691,4.510488962,20.14188138,0
121.8203125,49.92078625,0.019015082,-0.06654832,1.181438127,9.659661146,17.237964,407.3323355,0
96.28125,45.57958999,0.490934697,1.09242325,0.970735786,10.38916562,16.41851795,337.5061181,0
108.5078125,49.62830532,0.447354739,0.309558495,2.974080268,23.55652486,8.686694062,78.11503992,0
109.6171875,40.26108564,0.184766134,1.075601216,0.650501672,11.55682159,18.5354846,353.8214189,0
118.8046875,46.7792453,0.282037699,0.117742368,2.276755853,14.45704611,9.595852078,117.9152166,0
125.6328125,50.33231304,0.052457624,-0.266813252,2.835284281,16.62528575,8.271203411,83.82195871,0
135.1484375,49.42878239,-0.236093434,-0.286605065,15.2826087,45.96061712,3.001948709,8.043087602,0
119.828125,51.89985991,0.164567706,-0.44025463,2.22826087,13.84048774,10.26279689,138.5820775,0
106.6328125,44.37092782,0.572020678,1.048578259,0.85367893,11.77795521,16.39172649,295.1568674,0
48.5078125,34.13255321,3.957364247,19.7776566,66.5326087,86.29018732,0.942294255,-0.611597645,1
125.0390625,50.35039758,0.075617166,-0.393941664,2.952341137,15.5861583,7.673186139,80.20223763,0
110.3359375,39.99478039,0.395034264,1.231732615,6.25083612,27.28425173,4.739530792,23.37624386,0
130.421875,46.2749273,0.300622824,-0.131326438,2.720735786,17.46508044,8.005016839,74.69433372,0
125.890625,50.09463456,0.1562142,-0.163296203,2.831103679,20.33671168,8.020360409,68.99003589,0
129.5625,55.49433389,-0.018928707,-0.426477093,1.567725753,13.15343954,12.59042455,193.7274783,0
120.3125,51.82915896,0.154964157,-0.69442444,3.27006689,18.07855787,7.836818566,73.61284468,0
104.546875,48.63493783,0.204677196,0.219262922,3.006688963,19.07523273,8.323422273,77.84775171,0
104.265625,47.78834919,0.355374671,-0.04856808,3.293478261,23.45910106,7.692720848,61.01980244,0
137.0078125,49.81881172,-0.343723239,0.280786932,4.139632107,24.4958136,6.554947091,45.49873109,0
107.453125,40.52022245,0.215817609,0.796276299,2.357023411,18.578779,9.896599,109.0844487,0
136.4921875,55.55529285,-0.194646949,-0.411105026,11.48411371,38.85560589,3.587743733,12.7258954,0
138.2265625,44.15176505,-0.122996008,0.113646453,10.65133779,38.46800356,3.790494651,13.91172885,0
60.9296875,32.91992738,2.631292542,11.22161938,28.29598662,58.38129497,2.840048743,7.56294152,1
115.8828125,48.98048417,0.126617465,0.147435484,2.77006689,16.33250264,8.666223212,95.91819943,0
168.703125,49.80624324,-0.738802969,0.51004693,209.3001672,61.946757,-2.157755855,3.997383138,0
82.1640625,41.33131707,0.674340851,1.733697432,2.081103679,13.34502065,10.11340172,137.8719478,0
134.59375,44.45089241,0.118304762,0.093561696,2.433110368,15.29704894,9.255147267,106.3252347,0
107.59375,35.17954784,0.271858474,1.967945091,1.032608696,13.29331213,15.28331825,257.5365921,0
120.078125,44.12262907,0.193161001,0.294957118,1.77006689,12.57412033,11.42551702,174.9354068,0
96.8984375,47.00479361,0.495675632,0.529467661,1.039297659,13.65084047,14.87193307,233.5906772,0
105.2421875,45.96427725,0.221782604,0.42788196,4.256688963,21.28258266,6.746126628,53.88941846,0
115.4765625,52.56007944,0.311830628,0.148710336,4.530100334,27.98948555,6.355796227,40.12980745,0
107.3046875,47.93803921,0.226073654,-0.124159851,3.498327759,20.24323242,7.554219075,65.33451214,0
141.6328125,53.07289667,-0.022068958,-0.469860747,3.684782609,22.01668118,6.653823547,47.46456465,0
148.4453125,50.52548995,0.017066273,-0.305790112,2.200668896,17.92635994,9.938955126,107.0258387,0
99.8203125,39.38222822,0.154901984,1.091917208,2.588628763,17.56934672,8.957918309,94.14935656,0
39.84375,34.38146246,4.322009647,22.61491549,1.905518395,11.81258058,12.38519299,210.9521582,1
120.7890625,51.32854535,-0.014726841,-0.201318241,2.112040134,12.63624699,10.73396959,162.605567,0
106.296875,48.399761,0.435244199,0.287502821,3.989966555,23.622694,6.330559226,41.78477816,0
105.4765625,51.41314959,0.790846128,0.664687455,126.8695652,101.3617633,-0.263047959,-1.731313469,1
112.6875,50.53553051,0.099522214,-0.18362261,1.734949833,14.35517512,11.09113851,145.5612228,0
125.6875,59.88840534,0.111736102,-0.585491397,2.720735786,19.35331429,8.265676186,74.64514624,0
118.1796875,56.7238973,-0.008117241,-0.606142219,6.066889632,31.54047472,5.434257662,29.59900909,0
121.953125,57.42778881,0.112371098,-0.591206137,2.935618729,15.95253313,7.409467453,73.50405805,0
129.1875,60.49609362,-0.159992346,-0.618410139,1.746655518,18.54359044,10.8968391,120.0867969,0
122.7734375,54.76287161,0.398920358,-0.452670971,2.307692308,19.6312743,9.227923285,88.59106743,0
143.0078125,44.67390459,-0.1423662,-0.056888056,0.89548495,11.83046121,17.22809436,334.4242624,0
124.7421875,51.23479136,-0.085092922,-0.422924813,2.815217391,14.86393592,8.231858988,94.20538243,0
100.1171875,44.86709908,0.518083157,0.440126378,2.492474916,17.76154136,9.114813117,95.15711003,0
106.0390625,51.2133104,0.366504711,-0.02198989,3.47826087,18.70208336,7.48864697,69.34470847,0
123.984375,42.36190513,0.276352024,0.781201374,2.594481605,20.10395899,9.140583707,89.54616202,0
133.375,51.4136108,-0.065377782,-0.293032763,3.546822742,18.71776779,7.387669936,65.65799892,0
135.265625,46.27760736,-0.012161915,0.178986199,1.785953177,12.21673026,11.42224811,181.4022761,0
122.609375,48.9899917,0.128681747,-0.066633139,2.031772575,14.1116781,9.528478893,117.9594999,0
126.65625,42.7568411,-0.023664972,-0.073725003,2.019230769,17.47727999,10.21781785,113.1616288,0
150.25,39.15573872,-0.28375012,0.971484731,6.821070234,26.385325,4.309859645,20.33006829,0
126.03125,44.12197892,0.045594039,0.836747573,1.295986622,13.34207833,12.85280687,188.6415675,0
96.640625,44.66590114,0.523929543,0.808013429,5.02173913,28.19380839,5.906598881,35.28239649,0
106.84375,41.6078113,0.393022617,1.154649341,1.483277592,15.41425375,11.95950342,153.7857247,0
111.703125,54.79883087,0.097677166,-0.49125384,2.591137124,19.85185656,8.767295687,83.19980505,0
139.8125,50.58574867,-0.343295214,-0.127952847,2.715719064,18.62051375,8.825092578,87.8927569,0
105.7109375,54.63160034,0.340996355,0.00340336,3.407190635,22.61974265,7.383158675,57.56657294,0
138.3359375,49.13045093,-0.205287269,-0.226105863,49.89464883,80.5624912,1.233599293,-0.166435935,0
133.6953125,50.68708517,0.119578484,-0.290893211,2.808528428,19.00864864,8.598476621,83.56560221,0
93.5234375,46.40143533,0.637618011,0.638852535,1.001672241,11.85016534,14.3913639,239.546175,0
105.8515625,30.57549311,0.595646138,3.899363677,3.260033445,20.94119274,7.402200439,60.58877827,0
126.03125,49.89519289,0.194225542,-0.014141621,1.405518395,13.92743748,11.8388772,159.594156,0
156.625,63.91962727,-0.914145791,-0.160845315,182.361204,59.34160756,-0.719388437,-0.202668934,0
143.9140625,44.75541646,-0.132669551,0.205035733,2.030100334,13.71633661,10.81779827,151.99281,0
57.9921875,35.42432429,2.555852081,9.774398141,30.82274247,64.77966529,1.865224083,1.928576186,0
90.9375,41.14717297,0.438186535,0.94534848,2.455685619,14.73235727,9.442444923,117.1996309,0
124.8984375,44.04699902,0.081668429,0.358655699,0.836956522,9.442627609,18.96943324,455.5508475,0
124.734375,45.23851449,0.015638706,0.234804398,2.768394649,19.45801684,8.448431571,78.7042422,0
70.0234375,35.22305372,2.184605065,7.169871305,13.12625418,37.04616048,2.834075696,7.331604343,0
105.453125,42.39838208,0.435126924,0.54297889,1.877090301,13.50959439,10.44108276,140.3588959,0
118.53125,51.13461668,0.084105794,-0.115838597,2.330267559,18.55261307,9.14320766,90.29219986,0
97.9609375,51.91600824,0.608531646,0.236163272,9.275083612,38.05800556,4.252712817,17.4604517,1
108.765625,47.52046999,0.191285119,0.007945461,2.921404682,18.0095806,8.468257521,84.13711138,0
120.359375,52.75144168,0.147190601,-0.289635994,1.891304348,13.88985186,11.40336261,163.6346958,0
144.234375,49.4463858,-0.296366432,-0.341662017,3.360367893,22.17820199,7.792355784,65.27074661,0
131.40625,53.50824082,-0.125221766,-0.184864485,6.304347826,30.23018184,5.459736646,31.0946679,0
142.78125,48.55343987,-0.196311243,0.430258149,2.915551839,17.19751651,8.139938581,81.51344335,0
108.4453125,51.18911148,0.309100104,-0.025589423,1.143812709,13.44489759,14.91516075,242.5010023,0
129.3203125,45.52333426,-0.096708234,0.389174351,0.787625418,9.820634582,18.71093632,417.4802509,0
112.6171875,49.76195225,0.449126268,0.29014017,0.765050167,11.21606659,17.26008733,327.6291043,0
119.921875,47.1196299,0.413144283,0.15596152,1.712374582,14.86300476,12.13914794,172.6504247,0
108.4375,48.41822197,0.377282625,0.232565912,1.842809365,12.28107444,11.48621915,182.8028419,0
100.9609375,41.88048515,0.151630196,0.770638356,1.246655518,11.61831088,13.73832289,236.3897604,0
111.265625,46.85374258,0.393026206,0.40146269,1.341973244,14.79348171,12.15752633,158.982409,0
118.0625,42.71686399,0.529768674,0.69768374,1.787625418,13.80938247,10.61916168,138.8570442,0
105.390625,45.27920921,0.202037352,0.149790701,3.85451505,21.84091703,6.565247007,47.64946995,0
96.0703125,74.56008311,0.703671126,-0.96008249,10.63461538,35.09606176,3.711222329,14.28225887,1
8.2421875,31.03494656,7.005739422,49.67224062,137.8528428,67.04329019,-0.062367311,-1.092932703,1
134.1484375,54.88597411,-0.194314535,-0.392687667,3.08277592,19.84034952,7.197343664,56.65467081,0
119.90625,55.72609318,0.248915201,-0.501388304,5.623745819,28.25650968,5.912220987,37.49910839,0
135.609375,48.69086708,-0.201520193,-0.308042477,1.701505017,11.73168669,11.95968682,202.8767757,0
111.328125,47.50199163,0.411758682,0.643980829,2.096153846,17.1562742,9.945347084,110.6587952,0
122.359375,40.86596505,-0.044778541,1.037037605,2.130434783,17.70582855,11.15302538,137.2621292,0
135.140625,51.37526374,0.065376829,-0.380263523,8.008361204,33.69784979,4.853932979,24.22027743,0
130.3125,45.25427293,-0.049795135,-0.005775005,3.549331104,21.14411628,7.605380971,64.46041288,0
114.3359375,50.64031826,0.265629333,-0.031477925,1.665551839,15.6908421,11.10610613,136.3021759,0
133.125,50.3445938,-0.155077771,-0.172956826,2.489966555,14.72339388,9.389158839,115.6784713,0
108.96875,44.85026085,0.239611584,0.362724056,2.285117057,14.2856014,10.25907525,135.9892696,0
129.8515625,53.34397369,-0.123599785,-0.42312835,3.394648829,19.64649385,6.727763165,51.94055206,0
124.90625,48.14081518,0.038350254,-0.374934811,6.331103679,30.8116362,5.264866741,28.26597784,0
101.15625,44.11392168,0.173429635,0.520788715,2.12458194,13.91032067,9.499284455,121.070409,0
136.453125,55.66008155,-0.007838337,-0.639507173,2.647157191,19.16206843,8.452301785,77.85639114,0
95.7421875,49.33356586,0.752576073,0.488436264,92.26755853,81.67982593,-0.022722619,-1.628671371,0
142.3359375,49.64613488,-0.423650087,-0.545895863,0.926421405,11.91797233,17.57103185,325.2297264,0
110.328125,47.64601068,0.08504519,0.143113855,4.487458194,21.71545255,5.881949734,39.50609715,0
97.8515625,45.4991569,0.509303258,0.413154975,1.383779264,13.02656295,12.45766581,187.2728313,0
141.1796875,56.27158386,-0.062759908,-0.437022445,2.023411371,13.17566371,10.19703281,142.4285011,0
98.7578125,44.39994829,0.547758234,0.815399916,6.02090301,30.96476147,5.935719994,36.14820478,0
89.96875,41.19180317,0.567477926,0.817255547,1.652173913,15.63690495,11.28031198,141.4058871,0
99.75,44.25335439,0.420608258,0.381492645,26.55100334,68.28721491,2.300852092,3.52651408,0
92.15625,40.39675062,0.357284426,1.177145448,1.599498328,12.71895722,12.05533453,183.1259257,0
125.3984375,56.23699014,0.111789383,-0.521751578,1.128762542,14.5571234,13.98180856,205.7591349,0
121.59375,50.12163915,-0.006266748,-0.096982746,1.158862876,14.24903377,14.03892378,210.1119991,0
132.3828125,53.6121956,-0.046950985,-0.111303306,2.650501672,16.63100194,7.565813463,70.51642257,0
134.90625,51.16356087,0.01951254,-0.383167179,2.310200669,14.94980217,9.345284921,110.3618698,0
104.1015625,36.70146452,0.457094823,1.599069602,2.302675585,13.97281257,9.515597785,121.5617523,0
117.6640625,43.97234169,0.306265279,0.304823631,0.54180602,9.617992376,21.01115916,485.132723,0
112.734375,48.67052566,0.382386262,0.038528678,1.616220736,16.42808503,11.10058024,130.9308116,0
130.09375,55.34457933,0.134560449,-0.672035096,2.545150502,20.71801766,9.509455294,95.83425773,0
127.8125,48.32260567,0.196674423,-0.289863998,2.523411371,15.87088225,9.076956147,101.4289524,0
87.296875,39.98229283,0.671293465,1.500303972,0.748327759,10.51154989,17.56288883,352.3939983,0
82.28125,35.53078276,0.930309712,3.747372695,6.218227425,26.93904991,5.034440575,27.68155489,0
91.1484375,40.13377822,0.588747847,1.365016639,1.27090301,11.51065478,13.66452398,238.6485218,0
119.9609375,50.50826083,0.251724893,-0.114801097,3.407190635,16.41754247,7.029511123,67.46881831,0
76.390625,45.01392742,1.714454312,3.129246308,99.34364548,96.07759616,0.090846153,-1.768527737,0
99.015625,40.46680437,0.516635647,1.239205695,1.682274247,13.14809091,10.95997909,154.1649983,0
132.75,57.10571337,-0.07389688,-0.787592966,4.00083612,23.78567553,6.789811872,50.48071829,0
117.0546875,50.47126481,0.170702028,-0.493665428,1.97909699,13.08923827,10.62165033,150.9879037,0
127.546875,51.08446733,0.086450701,-0.104046539,4.233277592,25.40112834,6.773794869,49.05344903,0
130.515625,48.13295135,0.154499908,0.169741769,1.376254181,11.33765316,13.57156435,243.4510544,0
118.5859375,46.62106675,0.329897664,0.345920116,2.008361204,12.4271091,10.66291516,163.8158658,0
90.3046875,36.77795675,0.72852868,2.056611532,2.739966555,20.30824605,9.037589737,87.15301782,0
132.9140625,54.84039731,0.130528109,-0.518006646,3.512541806,18.88184552,7.260503433,64.21915657,0
99.390625,38.87283643,0.487044298,1.35293587,1.508361204,12.94143343,11.27690956,160.1012848,0
145.6484375,43.45266639,-0.221578332,0.303836433,0.893812709,10.68167852,17.44089508,345.9887717,0
118.3125,50.64131681,0.061085762,-0.041774021,2.892976589,18.14900932,7.806735383,71.51246886,0
110.1796875,55.07756372,0.119192149,-0.251229081,1.738294314,14.62173801,12.38694691,175.8621674,0
140.3671875,54.92635284,0.136758876,-0.480938837,2.383779264,17.91224533,9.214811583,96.88016449,0
91.3046875,46.65340264,0.359883743,0.657983456,2.368729097,14.59630659,8.774024056,102.5815204,0
104.5546875,41.02510828,0.380221249,0.577656326,2.22826087,19.05375876,9.802355664,103.782088,0
100.8046875,43.07099129,0.263735396,0.492581346,1.209866221,10.95881327,15.68396047,304.8775434,0
129.5,44.00017756,0.177643171,0.230880128,9.424749164,35.34453248,4.019693954,15.61629793,0
91.2734375,47.59246179,0.730329282,0.998716276,2.54264214,20.88859655,9.072424907,86.2698587,0
115.515625,49.41327383,0.252146935,0.000825584,2.426421405,14.60570183,9.358370276,115.522578,0
91.34375,48.22334716,0.590784355,0.555097268,1.984949833,14.3641057,10.94532652,149.8477537,0
92.8046875,43.35537355,0.670536486,1.137467211,0.511705686,9.089982915,22.14937084,555.2729325,0
145.140625,45.54388927,-0.316156176,0.042365005,8.321070234,33.65580139,4.615381965,21.46987071,0
117.4765625,41.49057966,0.039003095,0.564448044,4.206521739,23.11838786,6.357774961,43.62178497,0
107.1328125,53.04499433,0.476313061,-0.168465927,139.6948161,73.30647405,-0.513711946,-0.776173289,0
95.90625,43.26272167,0.53370468,0.924695803,1.012541806,9.990497654,17.10596483,374.3312308,0
141.2890625,56.34147456,0.033028781,-0.545662326,1.762541806,14.50667479,10.97537724,145.207242,0
101.0078125,46.01961132,0.347343567,0.608578106,2.096153846,13.72349809,10.93998938,155.5906441,0
129,46.19236273,0.29024413,0.398319787,2.617056856,18.08763995,8.727067078,89.94329402,0
141.0625,49.52426015,-0.248185338,0.036178881,1.279264214,12.47856777,12.43719156,188.2850975,0
122.8046875,54.44651312,0.041802701,-0.260637305,2.496655518,15.70034474,9.32347607,105.9228599,0
122.796875,45.33372079,0.166874351,-0.109583214,2.935618729,18.98578157,9.015427273,94.30149679,0
98.421875,50.167471,0.493549978,0.214733648,1.852842809,12.48959769,10.98025263,166.6179693,0
109.1796875,38.84533305,0.711073113,1.695026354,2.836120401,22.6186925,8.665441888,77.62973479,0
112.171875,51.78970539,0.40431972,-0.023684944,1.969063545,12.64150194,11.15470066,169.3052582,0
108.6875,41.67822236,0.287758587,1.34187574,2.026755853,18.16661884,10.36592846,113.9280476,0
107.8515625,50.28125425,0.32856188,0.005681435,1.298494983,13.36071581,12.5064986,179.2057414,0
128.2265625,57.49323531,-0.03705773,-0.429125702,4.14548495,25.44823399,6.829105911,49.72000315,0
144.8984375,49.9660572,-0.040258007,-0.237821554,2.489966555,15.80003809,8.573577815,90.36407292,0
115.46875,49.25411428,0.193953735,0.110791363,2.626254181,16.11829015,9.449544003,114.4858345,0
148.90625,44.25043035,-0.158846605,0.090627256,2.617892977,16.00852556,8.75740228,95.11481246,0
94.1640625,41.9988425,0.936168661,1.572609301,3.081939799,21.20516064,7.921528412,68.43485566,0
105.8046875,49.55048855,0.448882772,-0.170036295,1.989130435,14.61475347,9.688020646,115.5448108,0
126.7421875,43.63131152,0.538022095,0.563326151,3.240802676,18.77731341,7.764659241,70.42335833,0
116.53125,41.3651683,0.222648494,0.789586786,2.162207358,16.53466339,9.63654294,109.7923847,0
122.8125,50.33757139,0.215538847,-0.018450482,2.502508361,14.76468127,9.131512896,107.8059856,0
119.0390625,57.06539592,0.197225841,-0.546739188,1.597826087,12.09430455,11.77894959,188.9745962,0
126.3984375,50.68011504,0.148480095,-0.098332441,1.946488294,15.3557201,10.53233968,130.8510101,0
113,52.7206672,0.25406438,0.013982403,2.987458194,18.92934433,8.020098696,73.22285347,0
136.0625,42.71668109,-0.03952119,0.361931836,3.578595318,23.38959714,7.560096807,60.96025706,0
110.1484375,44.17615481,0.390008852,0.053041631,8.464046823,36.93467357,4.604274963,20.79257816,0
140.2109375,49.80817145,0.072916952,-0.084169275,6.078595318,30.70330307,5.673246093,32.86501471,0
99.265625,49.65639504,0.401661773,-0.260693416,39.83779264,75.67441775,1.529500535,0.593736877,0
102.2421875,47.06042427,-0.014263786,0.207048581,2.766722408,16.32108623,8.574176823,89.49951451,0
168.796875,46.22015243,-0.888020113,0.848485867,56.91889632,89.71180694,1.121139672,-0.499956324,0
103.4765625,50.85395216,0.341570574,-0.113818352,2.116220736,15.72668007,9.551683604,107.1450475,0
112.8515625,49.03937988,0.361664832,0.168316179,2.158862876,15.90707274,9.941431581,116.5270648,0
134.8046875,47.81410268,0.009114681,0.067181536,4.526755853,21.52547965,6.449276392,50.3611617,0
103.3828125,52.02179848,0.307934323,0.07156397,2.122909699,13.64017196,10.35081269,139.2343089,0
109.671875,50.19946299,0.409662464,-0.033600789,7.654682274,36.41431028,4.838898395,22.53055788,0
131.015625,50.17375814,-0.023811665,-0.109317923,3.030100334,20.79810008,7.792756461,65.61212762,0
89.296875,37.97333756,0.475985833,1.665689864,0.911371237,12.2551131,15.89808064,273.6520681,0
106.828125,45.78518274,0.507350152,0.315390332,10.09615385,38.98265138,3.933973601,14.80327057,0
141.9921875,51.46152933,-0.193751266,-0.338338342,0.532608696,10.10421152,20.94884214,463.046767,0
122.28125,42.40208159,-0.035343872,0.529026403,2.947324415,21.09533388,8.096812744,70.03126777,0
125.2109375,53.19578407,0.213211523,-0.142349962,4.581103679,26.75553787,6.510900136,44.34633811,0
152.21875,54.58464435,-0.166916255,-0.437966195,0.685618729,9.458401825,20.29661941,480.7530292,0
109.640625,47.78152336,-0.041048848,0.146381877,1.674749164,11.14297766,12.94594658,241.8875282,0
97.6640625,48.09857673,0.563274334,0.681207712,2.088628763,13.45326996,11.31517661,166.2576011,0
85.765625,44.45880895,0.483980477,0.899095499,1.122909699,11.31492534,14.57114122,261.299456,0
108.71875,42.40134459,0.465362192,0.766673118,3.139632107,21.53696522,7.583625971,61.12368863,0
127.9296875,47.68421247,0.316462973,0.058934664,1.847826087,12.0265281,11.85201214,194.1600125,0
105.6484375,41.6181657,0.353671113,0.663489576,2.81270903,21.33492369,8.759786683,82.1051794,0
129.3125,50.14786729,-0.037155562,-0.152985775,3.427257525,18.80441205,7.590417054,67.78902457,0
117.515625,46.07364763,-0.072443016,0.453219342,1.418060201,13.23434804,12.31049233,179.887075,0
128.9765625,56.86874483,-0.091153431,-0.675945869,1.74916388,16.55134782,10.77072348,125.8902332,0
132.7109375,47.48357485,0.028219428,-0.295856606,1.365384615,11.11047168,13.38079209,246.9537012,0
121.484375,53.67348979,-0.16900541,-0.431004863,12.82190635,43.90215125,3.634907553,12.42359619,0
137.7578125,59.13249769,-0.075300045,-0.825658758,87.2132107,90.9649526,0.321880743,-1.632747098,0
97.0078125,49.17657854,0.574170197,0.269368754,104.9356187,99.37473436,0.053574776,-1.779701641,0
125.21875,44.08265275,-0.310428239,0.217696009,3.093645485,17.38034852,7.569028998,70.09619,0
142.96875,40.55531283,-0.153115011,0.475519012,2.592809365,16.81461724,8.212106,79.85793772,0
120.7265625,51.98147429,0.001949282,-0.072532941,3.43812709,23.90841677,7.742797869,62.56306762,0
134.328125,42.00690222,-0.223973754,0.174592222,2.209866221,15.24351728,9.729773623,113.7420096,0
103.9140625,42.06301585,0.476930869,0.691782364,2.308528428,17.69821224,9.334880917,96.96275913,0
137.5546875,49.89407665,0.165620163,-0.328969634,1.558528428,12.94362949,12.25416016,186.6185137,0
124.1171875,43.11532882,0.012202053,0.306221622,1.924749164,18.23846196,10.11855188,105.6079146,0
98.40625,34.57677994,0.517769798,2.603733171,1.154682274,13.88800112,14.57323849,232.0665678,0
